"Institution ID","Institution","Game Date","Opponent ID","Opponent Name","Score For","Score Against","Location"
"416","Michigan St.","09/19/09","513","Notre Dame","30","33","Away"
"416","Michigan St.","09/26/09","796","Wisconsin","30","38","Away"
"416","Michigan St.","10/03/09","418","Michigan","26","20","Home"
"416","Michigan St.","10/10/09","301","Illinois","24","14","Away"
"416","Michigan St.","10/17/09","509","Northwestern","24","14","Home"
"416","Michigan St.","10/24/09","312","Iowa","13","15","Home"
"416","Michigan St.","10/31/09","428","Minnesota","34","42","Away"
"416","Michigan St.","11/07/09","774","Western Mich.","49","14","Home"
"416","Michigan St.","11/14/09","559","Purdue","40","37","Away"
"416","Michigan St.","11/21/09","539","Penn St.","14","42","Home"
"416","Michigan St.","01/02/10","700","Texas Tech","31","41","Away"
"418","Michigan","09/05/09","774","Western Mich.","31","7","Home"
"418","Michigan","09/12/09","513","Notre Dame","38","34","Home"
"418","Michigan","09/19/09","204","Eastern Mich.","45","17","Home"
"418","Michigan","09/26/09","306","Indiana","36","33","Home"
"418","Michigan","10/03/09","416","Michigan St.","20","26","Away"
"418","Michigan","10/10/09","312","Iowa","28","30","Away"
"418","Michigan","10/17/09","178","Delaware St.","63","6","Home"
"418","Michigan","10/24/09","539","Penn St.","10","35","Home"
"418","Michigan","10/31/09","301","Illinois","13","38","Away"
"418","Michigan","11/07/09","559","Purdue","36","38","Home"
"418","Michigan","11/14/09","796","Wisconsin","24","45","Away"
"418","Michigan","11/21/09","518","Ohio St.","10","21","Home"
"419","Middle Tenn.","09/05/09","147","Clemson","14","37","Away"
"419","Middle Tenn.","09/12/09","404","Memphis","31","14","Home"
"419","Middle Tenn.","09/19/09","392","Maryland","32","31","Away"
"419","Middle Tenn.","09/26/09","497","North Texas","37","21","Away"
"419","Middle Tenn.","10/06/09","716","Troy","7","31","Away"
"419","Middle Tenn.","10/17/09","430","Mississippi St.","6","27","Home"
"419","Middle Tenn.","10/24/09","772","Western Ky.","62","24","Home"
"419","Middle Tenn.","10/31/09","229","Fla. Atlantic","27","20","Away"
"419","Middle Tenn.","11/07/09","231","FIU","48","21","Home"
"419","Middle Tenn.","11/14/09","671","La.-Lafayette","34","17","Home"
"419","Middle Tenn.","11/21/09","30","Arkansas St.","38","14","Home"
"419","Middle Tenn.","11/28/09","498","La.-Monroe","38","19","Away"
"419","Middle Tenn.","12/20/09","664","Southern Miss.","42","32","Neutral Site"
"428","Minnesota","09/05/09","688","Syracuse","23","20","Away"
"428","Minnesota","09/12/09","721","Air Force","20","13","Home"
"428","Minnesota","09/19/09","107","California","21","35","Home"
"428","Minnesota","09/26/09","509","Northwestern","35","24","Away"
"428","Minnesota","10/03/09","796","Wisconsin","28","31","Home"
"428","Minnesota","10/10/09","559","Purdue","35","20","Home"
"428","Minnesota","10/17/09","539","Penn St.","0","20","Away"
"428","Minnesota","10/24/09","518","Ohio St.","7","38","Away"
"428","Minnesota","10/31/09","416","Michigan St.","42","34","Home"
"428","Minnesota","11/07/09","301","Illinois","32","35","Home"
"428","Minnesota","11/14/09","649","South Dakota St.","16","13","Home"
"428","Minnesota","11/21/09","312","Iowa","0","12","Away"
"428","Minnesota","12/31/09","311","Iowa St.","13","14","Away"
"430","Mississippi St.","09/05/09","314","Jackson St.","45","7","Home"
"430","Mississippi St.","09/12/09","37","Auburn","24","49","Away"
"430","Mississippi St.","09/19/09","736","Vanderbilt","15","3","Away"
"430","Mississippi St.","09/26/09","365","LSU","26","30","Home"
"430","Mississippi St.","10/03/09","255","Georgia Tech","31","42","Home"
"430","Mississippi St.","10/10/09","288","Houston","24","31","Home"
"430","Mississippi St.","10/17/09","419","Middle Tenn.","27","6","Away"
"430","Mississippi St.","10/24/09","235","Florida","19","29","Home"
"430","Mississippi St.","10/31/09","334","Kentucky","31","24","Away"
"430","Mississippi St.","11/14/09","8","Alabama","3","31","Home"
"430","Mississippi St.","11/21/09","31","Arkansas","21","42","Away"
"430","Mississippi St.","11/28/09","433","Mississippi","41","27","Home"
"433","Mississippi","09/06/09","404","Memphis","45","14","Away"
"433","Mississippi","09/19/09","655","Southeastern La.","52","6","Home"
"433","Mississippi","09/24/09","648","South Carolina","10","16","Away"
"433","Mississippi","10/03/09","736","Vanderbilt","23","7","Away"
"433","Mississippi","10/10/09","8","Alabama","3","22","Home"
"433","Mississippi","10/17/09","9","UAB","48","13","Home"
"433","Mississippi","10/24/09","31","Arkansas","30","17","Home"
"433","Mississippi","10/31/09","37","Auburn","20","33","Away"
"433","Mississippi","11/07/09","501","Northern Ariz.","38","14","Home"
"433","Mississippi","11/14/09","694","Tennessee","42","17","Home"
"433","Mississippi","11/21/09","365","LSU","25","23","Home"
"433","Mississippi","11/28/09","430","Mississippi St.","27","41","Away"
"433","Mississippi","01/02/10","521","Oklahoma St.","21","7","Neutral Site"
"434","Missouri","09/05/09","301","Illinois","37","9","Neutral Site"
"434","Missouri","09/12/09","71","Bowling Green","27","20","Home"
"434","Missouri","09/19/09","244","Furman","52","12","Home"
"434","Missouri","09/25/09","466","Nevada","31","21","Away"
"434","Missouri","10/08/09","463","Nebraska","12","27","Home"
"434","Missouri","10/17/09","521","Oklahoma St.","17","33","Away"
"434","Missouri","10/24/09","703","Texas","7","41","Home"
"434","Missouri","10/31/09","157","Colorado","36","17","Away"
"434","Missouri","11/07/09","51","Baylor","32","40","Home"
"434","Missouri","11/14/09","327","Kansas St.","38","12","Away"
"434","Missouri","11/21/09","311","Iowa St.","34","24","Home"
"434","Missouri","11/28/09","328","Kansas","41","39","Away"
"434","Missouri","12/31/09","726","Navy","13","35","Neutral Site"
"457","North Carolina","09/05/09","141","Citadel","40","6","Home"
"457","North Carolina","09/12/09","164","Connecticut","12","10","Away"
"457","North Carolina","09/19/09","196","East Carolina","31","17","Home"
"457","North Carolina","09/26/09","255","Georgia Tech","7","24","Away"
"457","North Carolina","10/03/09","746","Virginia","3","16","Home"
"457","North Carolina","10/10/09","253","Ga. Southern","42","12","Home"
"457","North Carolina","10/22/09","234","Florida St.","27","30","Home"
"457","North Carolina","10/29/09","742","Virginia Tech","20","17","Away"
"457","North Carolina","11/07/09","193","Duke","19","6","Home"
"457","North Carolina","11/14/09","415","Miami (FL)","33","24","Home"
"457","North Carolina","11/21/09","67","Boston College","31","13","Away"
"457","North Carolina","11/28/09","490","North Carolina St.","27","28","Away"
"457","North Carolina","12/26/09","545","Pittsburgh","17","19","Neutral Site"
"463","Nebraska","09/05/09","229","Fla. Atlantic","49","3","Home"
"463","Nebraska","09/12/09","30","Arkansas St.","38","9","Home"
"463","Nebraska","09/19/09","742","Virginia Tech","15","16","Away"
"463","Nebraska","09/26/09","671","La.-Lafayette","55","0","Home"
"463","Nebraska","10/08/09","434","Missouri","27","12","Away"
"463","Nebraska","10/17/09","700","Texas Tech","10","31","Home"
"463","Nebraska","10/24/09","311","Iowa St.","7","9","Home"
"463","Nebraska","10/31/09","51","Baylor","20","10","Away"
"463","Nebraska","11/07/09","522","Oklahoma","10","3","Home"
"463","Nebraska","11/14/09","328","Kansas","31","17","Away"
"463","Nebraska","11/21/09","327","Kansas St.","17","3","Home"
"463","Nebraska","11/27/09","157","Colorado","28","20","Away"
"463","Nebraska","12/05/09","703","Texas","12","13","Neutral Site"
"463","Nebraska","12/30/09","29","Arizona","33","0","Neutral Site"
"465","UNLV","09/05/09","102","Sacramento St.","38","3","Home"
"465","UNLV","09/12/09","528","Oregon St.","21","23","Home"
"465","UNLV","09/19/09","277","Hawaii","34","33","Home"
"465","UNLV","09/26/09","811","Wyoming","27","30","Away"
"465","UNLV","10/03/09","466","Nevada","28","63","Away"
"465","UNLV","10/10/09","77","BYU","21","59","Home"
"465","UNLV","10/17/09","732","Utah","15","35","Home"
"465","UNLV","10/24/09","473","New Mexico","34","17","Away"
"465","UNLV","10/31/09","698","TCU","0","41","Away"
"465","UNLV","11/07/09","156","Colorado St.","35","16","Home"
"465","UNLV","11/14/09","721","Air Force","17","45","Away"
"465","UNLV","11/28/09","626","San Diego St.","28","24","Home"
"466","Nevada","09/05/09","513","Notre Dame","0","35","Away"
"466","Nevada","09/19/09","156","Colorado St.","20","35","Away"
"466","Nevada","09/25/09","434","Missouri","21","31","Home"
"466","Nevada","10/03/09","465","UNLV","63","28","Home"
"466","Nevada","10/09/09","366","Louisiana Tech","37","14","Home"
"466","Nevada","10/17/09","731","Utah St.","35","32","Away"
"466","Nevada","10/24/09","295","Idaho","70","45","Home"
"466","Nevada","10/31/09","277","Hawaii","31","21","Home"
"466","Nevada","11/08/09","630","San Jose St.","62","7","Away"
"466","Nevada","11/14/09","96","Fresno St.","52","14","Home"
"466","Nevada","11/21/09","472","New Mexico St.","63","20","Away"
"466","Nevada","11/27/09","66","Boise St.","33","44","Away"
"466","Nevada","12/24/09","663","SMU","10","45","Away"
"472","New Mexico St.","09/05/09","295","Idaho","6","21","Home"
"472","New Mexico St.","09/12/09","553","Prairie View","21","18","Home"
"472","New Mexico St.","09/19/09","704","UTEP","12","38","Home"
"472","New Mexico St.","09/26/09","473","New Mexico","20","17","Away"
"472","New Mexico St.","10/03/09","626","San Diego St.","17","34","Away"
"472","New Mexico St.","10/10/09","731","Utah St.","20","17","Home"
"472","New Mexico St.","10/17/09","366","Louisiana Tech","7","45","Away"
"472","New Mexico St.","10/24/09","96","Fresno St.","3","34","Home"
"472","New Mexico St.","10/31/09","518","Ohio St.","0","45","Away"
"472","New Mexico St.","11/14/09","277","Hawaii","6","24","Away"
"472","New Mexico St.","11/21/09","466","Nevada","20","63","Home"
"472","New Mexico St.","11/28/09","630","San Jose St.","10","13","Away"
"472","New Mexico St.","12/05/09","66","Boise St.","7","42","Away"
"473","New Mexico","09/05/09","697","Texas A&M","6","41","Away"
"473","New Mexico","09/12/09","719","Tulsa","10","44","Home"
"473","New Mexico","09/19/09","721","Air Force","13","37","Home"
"473","New Mexico","09/26/09","472","New Mexico St.","17","20","Home"
"473","New Mexico","10/03/09","700","Texas Tech","28","48","Away"
"473","New Mexico","10/10/09","811","Wyoming","13","37","Away"
"473","New Mexico","10/24/09","465","UNLV","17","34","Home"
"473","New Mexico","10/31/09","626","San Diego St.","20","23","Away"
"473","New Mexico","11/07/09","732","Utah","14","45","Away"
"473","New Mexico","11/14/09","77","BYU","19","24","Home"
"473","New Mexico","11/21/09","156","Colorado St.","29","27","Home"
"473","New Mexico","11/28/09","698","TCU","10","51","Away"
"490","North Carolina St.","09/03/09","648","South Carolina","3","7","Home"
"490","North Carolina St.","09/12/09","454","Murray St.","65","7","Home"
"490","North Carolina St.","09/19/09","1092","Gardner-Webb","45","14","Home"
"490","North Carolina St.","09/26/09","545","Pittsburgh","38","31","Home"
"490","North Carolina St.","10/03/09","749","Wake Forest","24","30","Away"
"490","North Carolina St.","10/10/09","193","Duke","28","49","Home"
"490","North Carolina St.","10/17/09","67","Boston College","20","52","Away"
"490","North Carolina St.","10/31/09","234","Florida St.","42","45","Away"
"490","North Carolina St.","11/07/09","392","Maryland","38","31","Home"
"490","North Carolina St.","11/14/09","147","Clemson","23","43","Home"
"490","North Carolina St.","11/21/09","742","Virginia Tech","10","38","Away"
"490","North Carolina St.","11/28/09","457","North Carolina","28","27","Home"
"497","North Texas","09/03/09","47","Ball St.","20","10","Away"
"497","North Texas","09/12/09","519","Ohio","30","31","Home"
"497","North Texas","09/19/09","8","Alabama","7","53","Away"
"497","North Texas","09/26/09","419","Middle Tenn.","21","37","Home"
"497","North Texas","10/10/09","671","La.-Lafayette","34","38","Away"
"497","North Texas","10/17/09","229","Fla. Atlantic","40","44","Home"
"497","North Texas","10/24/09","716","Troy","26","50","Away"
"497","North Texas","10/31/09","772","Western Ky.","68","49","Home"
"497","North Texas","11/07/09","498","La.-Monroe","6","33","Home"
"497","North Texas","11/14/09","231","FIU","28","35","Away"
"497","North Texas","11/21/09","725","Army","13","17","Home"
"497","North Texas","11/28/09","30","Arkansas St.","26","30","Away"
"498","La.-Monroe","09/05/09","703","Texas","20","59","Away"
"498","La.-Monroe","09/12/09","699","Texas Southern","58","0","Home"
"498","La.-Monroe","09/19/09","28","Arizona St.","14","38","Away"
"498","La.-Monroe","09/26/09","229","Fla. Atlantic","27","25","Away"
"498","La.-Monroe","10/03/09","231","FIU","48","35","Home"
"498","La.-Monroe","10/13/09","30","Arkansas St.","16","10","Home"
"498","La.-Monroe","10/24/09","334","Kentucky","13","36","Away"
"498","La.-Monroe","10/31/09","716","Troy","21","42","Away"
"498","La.-Monroe","11/07/09","497","North Texas","33","6","Away"
"498","La.-Monroe","11/14/09","772","Western Ky.","21","18","Home"
"498","La.-Monroe","11/21/09","671","La.-Lafayette","17","21","Away"
"498","La.-Monroe","11/28/09","419","Middle Tenn.","19","38","Home"
"503","Northern Ill.","09/05/09","796","Wisconsin","20","28","Away"
"503","Northern Ill.","09/12/09","771","Western Ill.","41","7","Home"
"503","Northern Ill.","09/19/09","559","Purdue","28","21","Away"
"503","Northern Ill.","09/26/09","295","Idaho","31","34","Home"
"503","Northern Ill.","10/03/09","774","Western Mich.","38","3","Home"
"503","Northern Ill.","10/17/09","709","Toledo","19","20","Away"
"503","Northern Ill.","10/24/09","414","Miami (OH)","27","22","Away"
"503","Northern Ill.","10/31/09","5","Akron","27","10","Home"
"503","Northern Ill.","11/05/09","204","Eastern Mich.","50","6","Home"
"503","Northern Ill.","11/12/09","47","Ball St.","26","20","Home"
"503","Northern Ill.","11/21/09","519","Ohio","31","38","Away"
"503","Northern Ill.","11/27/09","129","Central Mich.","31","45","Away"
"503","Northern Ill.","01/02/10","651","South Fla.","3","27","Neutral Site"
"509","Northwestern","09/05/09","711","Towson","47","14","Home"
"509","Northwestern","09/12/09","204","Eastern Mich.","27","24","Home"
"509","Northwestern","09/19/09","688","Syracuse","34","37","Away"
"509","Northwestern","09/26/09","428","Minnesota","24","35","Home"
"509","Northwestern","10/03/09","559","Purdue","27","21","Away"
"509","Northwestern","10/10/09","414","Miami (OH)","16","6","Home"
"509","Northwestern","10/17/09","416","Michigan St.","14","24","Away"
"509","Northwestern","10/24/09","306","Indiana","29","28","Home"
"509","Northwestern","10/31/09","539","Penn St.","13","34","Home"
"509","Northwestern","11/07/09","312","Iowa","17","10","Away"
"509","Northwestern","11/14/09","301","Illinois","21","16","Away"
"509","Northwestern","11/21/09","796","Wisconsin","33","31","Home"
"509","Northwestern","01/01/10","37","Auburn","35","38","Away"
"513","Notre Dame","09/05/09","466","Nevada","35","0","Home"
"513","Notre Dame","09/12/09","418","Michigan","34","38","Away"
"513","Notre Dame","09/19/09","416","Michigan St.","33","30","Home"
"513","Notre Dame","09/26/09","559","Purdue","24","21","Away"
"513","Notre Dame","10/03/09","756","Washington","37","30","Home"
"513","Notre Dame","10/17/09","657","Southern California","27","34","Home"
"513","Notre Dame","10/24/09","67","Boston College","20","16","Home"
"513","Notre Dame","10/31/09","754","Washington St.","40","14","Neutral Site"
"513","Notre Dame","11/07/09","726","Navy","21","23","Home"
"513","Notre Dame","11/14/09","545","Pittsburgh","22","27","Away"
"513","Notre Dame","11/21/09","164","Connecticut","30","33","Home"
"513","Notre Dame","11/28/09","674","Stanford","38","45","Away"
"518","Ohio St.","09/05/09","726","Navy","31","27","Home"
"518","Ohio St.","09/12/09","657","Southern California","15","18","Home"
"518","Ohio St.","09/19/09","709","Toledo","38","0","Neutral Site"
"518","Ohio St.","09/26/09","301","Illinois","30","0","Home"
"518","Ohio St.","10/03/09","306","Indiana","33","14","Away"
"518","Ohio St.","10/10/09","796","Wisconsin","31","13","Home"
"518","Ohio St.","10/17/09","559","Purdue","18","26","Away"
"518","Ohio St.","10/24/09","428","Minnesota","38","7","Home"
"518","Ohio St.","10/31/09","472","New Mexico St.","45","0","Home"
"518","Ohio St.","11/07/09","539","Penn St.","24","7","Away"
"518","Ohio St.","11/14/09","312","Iowa","27","24","Home"
"518","Ohio St.","11/21/09","418","Michigan","21","10","Away"
"518","Ohio St.","01/01/10","529","Oregon","26","17","Away"
"519","Ohio","09/05/09","164","Connecticut","16","23","Home"
"519","Ohio","09/12/09","497","North Texas","31","30","Away"
"519","Ohio","09/19/09","90","Cal Poly","28","10","Home"
"519","Ohio","09/26/09","694","Tennessee","23","34","Away"
"519","Ohio","10/03/09","71","Bowling Green","44","37","Away"
"519","Ohio","10/10/09","5","Akron","19","7","Away"
"519","Ohio","10/17/09","414","Miami (OH)","28","7","Home"
"519","Ohio","10/24/09","331","Kent St.","11","20","Home"
"519","Ohio","10/31/09","47","Ball St.","20","17","Away"
"519","Ohio","11/10/09","86","Buffalo","27","24","Away"
"519","Ohio","11/21/09","503","Northern Ill.","38","31","Home"
"519","Ohio","11/27/09","690","Temple","35","17","Home"
"519","Ohio","12/04/09","129","Central Mich.","10","20","Away"
"519","Ohio","12/26/09","388","Marshall","17","21","Neutral Site"
"521","Oklahoma St.","09/05/09","257","Georgia","24","10","Home"
"521","Oklahoma St.","09/12/09","288","Houston","35","45","Home"
"521","Oklahoma St.","09/19/09","574","Rice","41","24","Home"
"521","Oklahoma St.","09/26/09","261","Grambling","56","6","Home"
"521","Oklahoma St.","10/10/09","697","Texas A&M","36","31","Away"
"521","Oklahoma St.","10/17/09","434","Missouri","33","17","Home"
"521","Oklahoma St.","10/24/09","51","Baylor","34","7","Away"
"521","Oklahoma St.","10/31/09","703","Texas","14","41","Home"
"521","Oklahoma St.","11/07/09","311","Iowa St.","34","8","Away"
"521","Oklahoma St.","11/14/09","700","Texas Tech","24","17","Home"
"521","Oklahoma St.","11/19/09","157","Colorado","31","28","Home"
"521","Oklahoma St.","11/28/09","522","Oklahoma","0","27","Away"
"521","Oklahoma St.","01/02/10","433","Mississippi","7","21","Away"
"522","Oklahoma","09/05/09","77","BYU","13","14","Neutral Site"
"522","Oklahoma","09/12/09","294","Idaho St.","64","0","Home"
"522","Oklahoma","09/19/09","719","Tulsa","45","0","Home"
"522","Oklahoma","10/03/09","415","Miami (FL)","20","21","Away"
"522","Oklahoma","10/10/09","51","Baylor","33","7","Home"
"522","Oklahoma","10/17/09","703","Texas","13","16","Neutral Site"
"522","Oklahoma","10/24/09","328","Kansas","35","13","Away"
"522","Oklahoma","10/31/09","327","Kansas St.","42","30","Home"
"522","Oklahoma","11/07/09","463","Nebraska","3","10","Away"
"522","Oklahoma","11/14/09","697","Texas A&M","65","10","Home"
"522","Oklahoma","11/21/09","700","Texas Tech","13","41","Away"
"522","Oklahoma","11/28/09","521","Oklahoma St.","27","0","Home"
"522","Oklahoma","12/31/09","674","Stanford","31","27","Away"
"528","Oregon St.","09/05/09","550","Portland St.","34","7","Home"
"528","Oregon St.","09/12/09","465","UNLV","23","21","Away"
"528","Oregon St.","09/19/09","140","Cincinnati","18","28","Home"
"528","Oregon St.","09/26/09","29","Arizona","32","37","Home"
"528","Oregon St.","10/03/09","28","Arizona St.","28","17","Away"
"528","Oregon St.","10/10/09","674","Stanford","38","28","Home"
"528","Oregon St.","10/24/09","657","Southern California","36","42","Away"
"528","Oregon St.","10/31/09","110","UCLA","26","19","Home"
"528","Oregon St.","11/07/09","107","California","31","14","Away"
"528","Oregon St.","11/14/09","756","Washington","48","21","Home"
"528","Oregon St.","11/21/09","754","Washington St.","42","10","Away"
"528","Oregon St.","12/03/09","529","Oregon","33","37","Away"
"528","Oregon St.","12/22/09","77","BYU","20","44","Away"
"529","Oregon","09/03/09","66","Boise St.","8","19","Away"
"529","Oregon","09/12/09","559","Purdue","38","36","Home"
"529","Oregon","09/19/09","732","Utah","31","24","Home"
"529","Oregon","09/26/09","107","California","42","3","Home"
"529","Oregon","10/03/09","754","Washington St.","52","6","Home"
"529","Oregon","10/10/09","110","UCLA","24","10","Away"
"529","Oregon","10/24/09","756","Washington","43","19","Away"
"529","Oregon","10/31/09","657","Southern California","47","20","Home"
"529","Oregon","11/07/09","674","Stanford","42","51","Away"
"529","Oregon","11/14/09","28","Arizona St.","44","21","Home"
"529","Oregon","11/21/09","29","Arizona","44","41","Away"
"529","Oregon","12/03/09","528","Oregon St.","37","33","Home"
"529","Oregon","01/01/10","518","Ohio St.","17","26","Neutral Site"
"539","Penn St.","09/05/09","5","Akron","31","7","Home"
"539","Penn St.","09/12/09","688","Syracuse","28","7","Home"
"539","Penn St.","09/19/09","690","Temple","31","6","Home"
"539","Penn St.","09/26/09","312","Iowa","10","21","Home"
"539","Penn St.","10/03/09","301","Illinois","35","17","Away"
"539","Penn St.","10/10/09","201","Eastern Ill.","52","3","Home"
"539","Penn St.","10/17/09","428","Minnesota","20","0","Home"
"539","Penn St.","10/24/09","418","Michigan","35","10","Away"
"539","Penn St.","10/31/09","509","Northwestern","34","13","Away"
"539","Penn St.","11/07/09","518","Ohio St.","7","24","Home"
"539","Penn St.","11/14/09","306","Indiana","31","20","Home"
"539","Penn St.","11/21/09","416","Michigan St.","42","14","Away"
"539","Penn St.","01/01/10","365","LSU","19","17","Away"
"545","Pittsburgh","09/05/09","817","Youngstown St.","38","3","Home"
"545","Pittsburgh","09/12/09","86","Buffalo","54","27","Away"
"545","Pittsburgh","09/19/09","726","Navy","27","14","Home"
"545","Pittsburgh","09/26/09","490","North Carolina St.","31","38","Away"
"545","Pittsburgh","10/02/09","367","Louisville","35","10","Away"
"545","Pittsburgh","10/10/09","164","Connecticut","24","21","Home"
"545","Pittsburgh","10/16/09","587","Rutgers","24","17","Away"
"545","Pittsburgh","10/24/09","651","South Fla.","41","14","Home"
"545","Pittsburgh","11/07/09","688","Syracuse","37","10","Home"
"545","Pittsburgh","11/14/09","513","Notre Dame","27","22","Home"
"545","Pittsburgh","11/27/09","768","West Virginia","16","19","Away"
"545","Pittsburgh","12/05/09","140","Cincinnati","44","45","Home"
"545","Pittsburgh","12/26/09","457","North Carolina","19","17","Away"
"559","Purdue","09/05/09","709","Toledo","52","31","Home"
"559","Purdue","09/12/09","529","Oregon","36","38","Away"
"559","Purdue","09/19/09","503","Northern Ill.","21","28","Home"
"559","Purdue","09/26/09","513","Notre Dame","21","24","Home"
"559","Purdue","10/03/09","509","Northwestern","21","27","Home"
"559","Purdue","10/10/09","428","Minnesota","20","35","Away"
"559","Purdue","10/17/09","518","Ohio St.","26","18","Home"
"559","Purdue","10/24/09","301","Illinois","24","14","Home"
"559","Purdue","10/31/09","796","Wisconsin","0","37","Away"
"559","Purdue","11/07/09","418","Michigan","38","36","Away"
"559","Purdue","11/14/09","416","Michigan St.","37","40","Home"
"559","Purdue","11/21/09","306","Indiana","38","21","Away"
"574","Rice","09/05/09","9","UAB","24","44","Away"
"574","Rice","09/12/09","700","Texas Tech","10","55","Away"
"574","Rice","09/19/09","521","Oklahoma St.","24","41","Away"
"574","Rice","09/26/09","736","Vanderbilt","17","36","Home"
"574","Rice","10/03/09","719","Tulsa","10","27","Home"
"574","Rice","10/10/09","726","Navy","14","63","Home"
"574","Rice","10/17/09","196","East Carolina","13","49","Away"
"574","Rice","10/24/09","128","UCF","7","49","Home"
"574","Rice","11/07/09","663","SMU","28","31","Away"
"574","Rice","11/14/09","718","Tulane","28","20","Home"
"574","Rice","11/21/09","704","UTEP","30","29","Home"
"574","Rice","11/28/09","288","Houston","14","73","Away"
"587","Rutgers","09/07/09","140","Cincinnati","15","47","Home"
"587","Rutgers","09/12/09","290","Howard","45","7","Home"
"587","Rutgers","09/19/09","231","FIU","23","15","Home"
"587","Rutgers","09/26/09","392","Maryland","34","13","Away"
"587","Rutgers","10/10/09","699","Texas Southern","42","0","Home"
"587","Rutgers","10/16/09","545","Pittsburgh","17","24","Home"
"587","Rutgers","10/23/09","725","Army","27","10","Away"
"587","Rutgers","10/31/09","164","Connecticut","28","24","Away"
"587","Rutgers","11/12/09","651","South Fla.","31","0","Home"
"587","Rutgers","11/21/09","688","Syracuse","13","31","Away"
"587","Rutgers","11/27/09","367","Louisville","34","14","Away"
"587","Rutgers","12/05/09","768","West Virginia","21","24","Home"
"587","Rutgers","12/19/09","128","UCF","45","24","Neutral Site"
"626","San Diego St.","09/05/09","110","UCLA","14","33","Away"
"626","San Diego St.","09/12/09","667","Southern Utah","35","19","Home"
"626","San Diego St.","09/19/09","295","Idaho","20","34","Away"
"626","San Diego St.","09/26/09","721","Air Force","14","26","Away"
"626","San Diego St.","10/03/09","472","New Mexico St.","34","17","Home"
"626","San Diego St.","10/17/09","77","BYU","28","38","Home"
"626","San Diego St.","10/24/09","156","Colorado St.","42","28","Away"
"626","San Diego St.","10/31/09","473","New Mexico","23","20","Home"
"626","San Diego St.","11/07/09","698","TCU","12","55","Home"
"626","San Diego St.","11/14/09","811","Wyoming","27","30","Home"
"626","San Diego St.","11/21/09","732","Utah","7","38","Away"
"626","San Diego St.","11/28/09","465","UNLV","24","28","Away"
"630","San Jose St.","09/05/09","657","Southern California","3","56","Away"
"630","San Jose St.","09/12/09","732","Utah","14","24","Home"
"630","San Jose St.","09/19/09","674","Stanford","17","42","Away"
"630","San Jose St.","09/26/09","90","Cal Poly","19","9","Home"
"630","San Jose St.","10/10/09","295","Idaho","25","29","Home"
"630","San Jose St.","10/17/09","96","Fresno St.","21","41","Away"
"630","San Jose St.","10/31/09","66","Boise St.","7","45","Away"
"630","San Jose St.","11/08/09","466","Nevada","7","62","Home"
"630","San Jose St.","11/14/09","731","Utah St.","9","24","Away"
"630","San Jose St.","11/21/09","277","Hawaii","10","17","Home"
"630","San Jose St.","11/28/09","472","New Mexico St.","13","10","Home"
"630","San Jose St.","12/05/09","366","Louisiana Tech","20","55","Away"
"648","South Carolina","09/03/09","490","North Carolina St.","7","3","Away"
"648","South Carolina","09/12/09","257","Georgia","37","41","Away"
"648","South Carolina","09/19/09","229","Fla. Atlantic","38","16","Home"
"648","South Carolina","09/24/09","433","Mississippi","16","10","Home"
"648","South Carolina","10/03/09","647","South Carolina St.","38","14","Home"
"648","South Carolina","10/10/09","334","Kentucky","28","26","Home"
"648","South Carolina","10/17/09","8","Alabama","6","20","Away"
"648","South Carolina","10/24/09","736","Vanderbilt","14","10","Home"
"648","South Carolina","10/31/09","694","Tennessee","13","31","Away"
"648","South Carolina","11/07/09","31","Arkansas","16","33","Away"
"648","South Carolina","11/14/09","235","Florida","14","24","Home"
"648","South Carolina","11/28/09","147","Clemson","34","17","Home"
"648","South Carolina","01/02/10","164","Connecticut","7","20","Away"
"651","South Fla.","09/05/09","2915","Wofford","40","7","Home"
"651","South Fla.","09/12/09","772","Western Ky.","35","13","Away"
"651","South Fla.","09/19/09","48","Charleston So.","59","0","Home"
"651","South Fla.","09/26/09","234","Florida St.","17","7","Away"
"651","South Fla.","10/03/09","688","Syracuse","34","20","Away"
"651","South Fla.","10/15/09","140","Cincinnati","17","34","Home"
"651","South Fla.","10/24/09","545","Pittsburgh","14","41","Away"
"651","South Fla.","10/30/09","768","West Virginia","30","19","Home"
"651","South Fla.","11/12/09","587","Rutgers","0","31","Away"
"651","South Fla.","11/21/09","367","Louisville","34","22","Home"
"651","South Fla.","11/28/09","415","Miami (FL)","10","31","Home"
"651","South Fla.","12/05/09","164","Connecticut","27","29","Away"
"651","South Fla.","01/02/10","503","Northern Ill.","27","3","Away"
"657","Southern California","09/05/09","630","San Jose St.","56","3","Home"
"657","Southern California","09/12/09","518","Ohio St.","18","15","Away"
"657","Southern California","09/19/09","756","Washington","13","16","Away"
"657","Southern California","09/26/09","754","Washington St.","27","6","Home"
"657","Southern California","10/03/09","107","California","30","3","Away"
"657","Southern California","10/17/09","513","Notre Dame","34","27","Away"
"657","Southern California","10/24/09","528","Oregon St.","42","36","Home"
"657","Southern California","10/31/09","529","Oregon","20","47","Away"
"657","Southern California","11/07/09","28","Arizona St.","14","9","Away"
"657","Southern California","11/14/09","674","Stanford","21","55","Home"
"657","Southern California","11/28/09","110","UCLA","28","7","Home"
"657","Southern California","12/05/09","29","Arizona","17","21","Home"
